1.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+03,1.000000000000000000e+04,1.000000000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,1.000881195068359375e-03,2.801775932312011719e-02,2.080495834350585938e+00
