1.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+03,1.000000000000000000e+04,1.000000000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002311706542968750e-03,4.104495048522949219e-02
